Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
1186,CA-2022-000602,4/25/2022,4/30/2022,Standard Class,CG-33485,Claire Gute,Consumer,United States,Mesa,Arizona,33925,West,OFF-STO-27862,Office Supplies,Storage,Tennsco Steel Storage Cabinet,501.47,7,0.05,42.41
1187,CA-2022-000602,4/25/2022,4/30/2022,Standard Class,CG-33485,Claire Gute,Consumer,United States,Mesa,Arizona,86460,West,OFF-APP-20811,Office Supplies,Appliances,Hoover Replacement Bags for Commercial Vacuums,364.44,2,0.05,40.24
1188,CA-2022-000603,11/1/2022,11/4/2022,First Class,CG-80504,Nora Preis,Consumer,United States,Allentown,Pennsylvania,53542,East,TEC-COP-62427,Technology,Copiers,Hewlett Packard LaserJet 1010,7220.76,2,0.15,1046.25
1189,CA-2022-000603,11/1/2022,11/4/2022,First Class,CG-80504,Nora Preis,Consumer,United States,Allentown,Pennsylvania,37438,East,TEC-PHO-25524,Technology,Phones,Apple iPhone SE (2nd Generation),898.1,2,0.05,111.28
1190,CA-2022-000604,9/11/2022,9/14/2022,First Class,CG-79168,Alejandro Grove,Corporate,United States,Tampa,Florida,57858,South,FUR-BOO-49817,Furniture,Bookcases,Bush Westfield Collection Bookcases,2208.63,7,0.1,-315.43
1191,CA-2022-000604,9/11/2022,9/14/2022,First Class,CG-79168,Alejandro Grove,Corporate,United States,Tampa,Florida,88585,South,FUR-TAB-96924,Furniture,Tables,Bevis Steel Folding Table,5642.14,6,0.25,-2195.01
1192,CA-2022-000605,1/9/2022,1/11/2022,First Class,CG-14427,Susan Vittorino,Home Office,United States,Kansas City,Missouri,82431,Central,TEC-MAC-99466,Technology,Machines,Brother Fax Machine 775,5099.24,3,0,85.6
1193,CA-2022-000605,1/9/2022,1/11/2022,First Class,CG-14427,Susan Vittorino,Home Office,United States,Kansas City,Missouri,77296,Central,FUR-CHA-49653,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,1232.2,4,0.2,-141.29
1194,CA-2022-000606,1/16/2022,1/17/2022,Same Day,CG-46038,Rick Bensley,Corporate,United States,Montgomery,Alabama,67222,South,TEC-ACC-15681,Technology,Accessories,Kensington Spin Drive Portable USB Drive,243.1,2,0.1,41.36
1195,CA-2022-000606,1/16/2022,1/17/2022,Same Day,CG-46038,Rick Bensley,Corporate,United States,Montgomery,Alabama,26776,South,OFF-BIN-60465,Office Supplies,Binders,Acco Pressboard Covers with Storage Hooks,91.23,2,0.35,-25.84
1196,CA-2022-000607,2/14/2022,2/19/2022,Standard Class,CG-94381,Claire Gute,Home Office,United States,Chicago,Illinois,57190,Central,OFF-LAB-84555,Office Supplies,Labels,Avery Self-Adhesive Removable Labels,92.14,6,0.05,24.17
1197,CA-2022-000608,6/1/2022,6/5/2022,Second Class,CG-60134,Randall Shilling,Consumer,United States,Spokane,Washington,16482,West,OFF-FAS-90800,Office Supplies,Fasteners,Avery Binding System Hidden Tab Executive Style Index Systems,35.17,4,0.1,6.9
1198,CA-2022-000609,9/2/2022,9/8/2022,Standard Class,CG-33649,Gary McGarr,Corporate,United States,Buffalo,New York,49849,East,FUR-BOO-71342,Furniture,Bookcases,O'Sullivan 5-Shelf Bookcase in Fawn Finish,2189.63,7,0.15,-357.75
1199,CA-2022-000609,9/2/2022,9/8/2022,Standard Class,CG-33649,Gary McGarr,Corporate,United States,Buffalo,New York,82774,East,FUR-TAB-85027,Furniture,Tables,Harmonics Envision Training Table,1717.59,3,0.35,-906.56
1200,CA-2022-000609,9/2/2022,9/8/2022,Standard Class,CG-33649,Gary McGarr,Corporate,United States,Buffalo,New York,90086,East,OFF-SUP-35463,Office Supplies,Supplies,World War II Commemoration Comm.,271.26,5,0,-8.63
1201,CA-2022-000610,8/14/2022,8/16/2022,First Class,CG-67954,Alejandro Grove,Corporate,United States,Aurora,Colorado,56310,West,FUR-BOO-46451,Furniture,Bookcases,Atlantic Metals Mobile Heavy-Gauge Shelving Cart,1772.38,5,0.15,-205.16
1202,CA-2022-000611,12/22/2022,12/26/2022,Second Class,CG-98899,Phillina Ober,Home Office,United States,New Haven,Connecticut,33732,East,FUR-TAB-54150,Furniture,Tables,Bevis Steel Folding Table,6358.84,7,0.25,-1785.1
1203,CA-2022-000611,12/22/2022,12/26/2022,Second Class,CG-98899,Phillina Ober,Home Office,United States,New Haven,Connecticut,70702,East,FUR-TAB-97117,Furniture,Tables,Harmonics Envision Training Table,1937.39,2,0.3,-643.09
1204,CA-2022-000612,7/27/2022,7/31/2022,Second Class,CG-24819,Gary McGarr,Consumer,United States,Portland,Oregon,19737,West,OFF-APP-70247,Office Supplies,Appliances,Holmes Replacement Filter for Air Purifier,479.12,4,0,52.18
1205,CA-2022-000612,7/27/2022,7/31/2022,Second Class,CG-24819,Gary McGarr,Consumer,United States,Portland,Oregon,34644,West,FUR-TAB-50379,Furniture,Tables,Bevis Steel Folding Table,473.41,1,0.15,-98.63
1206,CA-2022-000613,11/22/2022,11/28/2022,Standard Class,CG-25259,Jim Mitchum,Home Office,United States,Rochester,Minnesota,96237,Central,OFF-ART-11942,Office Supplies,Art,Boston 1645 Pencil Sharpener,104.16,4,0.05,12.18
1207,CA-2022-000614,12/1/2022,12/7/2022,Standard Class,CG-29112,Phillina Ober,Consumer,United States,Warren,Michigan,64967,Central,TEC-COP-27033,Technology,Copiers,Hewlett Packard LaserJet 1010,13291.59,7,0.1,3140.9
1208,CA-2022-000614,12/1/2022,12/7/2022,Standard Class,CG-29112,Phillina Ober,Consumer,United States,Warren,Michigan,35868,Central,TEC-ACC-85373,Technology,Accessories,Logitech MK550 Wireless Wave Keyboard and Mouse Bundle,472.95,7,0.1,84.38
1209,CA-2022-000614,12/1/2022,12/7/2022,Standard Class,CG-29112,Phillina Ober,Consumer,United States,Warren,Michigan,73650,Central,FUR-BOO-94502,Furniture,Bookcases,O'Sullivan 5-Shelf Bookcase in Fawn Finish,2793.17,7,0.4,-1602.67
1210,CA-2022-000615,5/14/2022,5/18/2022,Second Class,CG-10086,Gary McGarr,Corporate,United States,Atlanta,Georgia,15918,South,TEC-MAC-50331,Technology,Machines,Brother Fax Machine 775,1871.41,2,0.15,-292.17
1211,CA-2022-000615,5/14/2022,5/18/2022,Second Class,CG-10086,Gary McGarr,Corporate,United States,Atlanta,Georgia,15792,South,TEC-MAC-45067,Technology,Machines,Ativa V4110MDD Shredder,6309.92,7,0.2,-403.95
1212,CA-2022-000616,11/27/2022,11/27/2022,Same Day,CG-35252,Claire Gute,Corporate,United States,San Diego,California,34330,West,TEC-ACC-75723,Technology,Accessories,Plantronics CS50 Wireless Headset System,119.37,1,0.1,15.15
1213,CA-2022-000617,9/7/2022,9/13/2022,Standard Class,CG-17725,Claire Gute,Home Office,United States,St. Paul,Minnesota,41765,Central,OFF-ENV-19868,Office Supplies,Envelopes,Poly String & Button Envelopes,111.45,7,0.1,15.04
1214,CA-2022-000617,9/7/2022,9/13/2022,Standard Class,CG-17725,Claire Gute,Home Office,United States,St. Paul,Minnesota,48869,Central,FUR-BOO-76817,Furniture,Bookcases,Bush Westfield Collection Bookcases,2816.96,7,0.15,-390.19
1215,CA-2022-000618,1/20/2022,1/25/2022,Standard Class,CG-52865,Fred Hopkins,Consumer,United States,Mobile,Alabama,24256,South,OFF-FAS-34439,Office Supplies,Fasteners,Avery Binding System Hidden Tab Executive Style Index Systems,66.01,4,0.2,8.52
1216,CA-2022-000618,1/20/2022,1/25/2022,Standard Class,CG-52865,Fred Hopkins,Consumer,United States,Mobile,Alabama,54314,South,TEC-PHO-94139,Technology,Phones,Apple iPhone SE (2nd Generation),1163.95,3,0.05,167.14
1217,CA-2022-000618,1/20/2022,1/25/2022,Standard Class,CG-52865,Fred Hopkins,Consumer,United States,Mobile,Alabama,69053,South,OFF-STO-56309,Office Supplies,Storage,Storex Industrial Stacking Drawer/Organizer,196.29,3,0.1,8.52
1218,CA-2022-000619,6/10/2022,6/14/2022,Second Class,CG-34521,Gary McGarr,Consumer,United States,Montgomery,Alabama,19883,South,OFF-LAB-11038,Office Supplies,Labels,Avery 491 Tab Dividers,137.85,6,0.2,21.56
1219,CA-2022-000619,6/10/2022,6/14/2022,Second Class,CG-34521,Gary McGarr,Consumer,United States,Montgomery,Alabama,59501,South,OFF-ENV-37526,Office Supplies,Envelopes,Staple envelope,108.31,4,0.15,17.17
1220,CA-2022-000619,6/10/2022,6/14/2022,Second Class,CG-34521,Gary McGarr,Consumer,United States,Montgomery,Alabama,66026,South,TEC-MAC-65014,Technology,Machines,Hewlett-Packard LaserJet 3310 Copier,7756.6,5,0.2,-1009.78
1221,CA-2022-000620,11/2/2022,11/5/2022,Second Class,CG-12016,Gary Hwang,Consumer,United States,Rochester,Minnesota,68013,Central,FUR-TAB-21117,Furniture,Tables,Harmonics Envision Training Table,4567.69,6,0.15,-1165.65
1222,CA-2022-000620,11/2/2022,11/5/2022,Second Class,CG-12016,Gary Hwang,Consumer,United States,Rochester,Minnesota,52672,Central,TEC-MAC-60055,Technology,Machines,Ativa V4110MDD Shredder,2266.2,2,0.2,-134.11
1223,CA-2022-000620,11/2/2022,11/5/2022,Second Class,CG-12016,Gary Hwang,Consumer,United States,Rochester,Minnesota,27607,Central,FUR-FUR-42922,Furniture,Furnishings,Eldon Expressions Desk Accessories Collection,322.06,4,0,44.36
1224,CA-2022-000621,11/16/2022,11/19/2022,Second Class,CG-32878,Harold Pawlan,Home Office,United States,Columbus,Ohio,78856,Central,FUR-BOO-71417,Furniture,Bookcases,Atlantic Metals Mobile Heavy-Gauge Shelving Cart,2026.6,6,0.45,-1114.64
1225,CA-2022-000622,7/29/2022,8/1/2022,Second Class,CG-64354,Bill Donatelli,Home Office,United States,Austin,Texas,24112,Central,OFF-STO-91409,Office Supplies,Storage,Tennsco Steel Storage Cabinet,257.67,3,0.15,-8.3
1226,CA-2022-000622,7/29/2022,8/1/2022,Second Class,CG-64354,Bill Donatelli,Home Office,United States,Austin,Texas,99267,Central,TEC-ACC-92018,Technology,Accessories,Logitech MK550 Wireless Wave Keyboard and Mouse Bundle,644.69,6,0.05,118.59
1227,CA-2022-000622,7/29/2022,8/1/2022,Second Class,CG-64354,Bill Donatelli,Home Office,United States,Austin,Texas,51358,Central,TEC-MAC-89752,Technology,Machines,Brother Fax Machine 775,5055.67,3,0.1,-84.46
1228,CA-2022-000623,3/21/2022,3/21/2022,Same Day,CG-22040,Ken Black,Home Office,United States,Aurora,Illinois,75313,Central,OFF-SUP-95257,Office Supplies,Supplies,Fiskars Folding Scissors,206.41,5,0.25,-42.85
1229,CA-2022-000624,6/18/2022,6/24/2022,Standard Class,CG-83366,Jim Mitchum,Consumer,United States,Norfolk,Virginia,81667,East,OFF-APP-45948,Office Supplies,Appliances,Hoover Replacement Bags for Commercial Vacuums,914.19,7,0.05,48.84
1230,CA-2022-000624,6/18/2022,6/24/2022,Standard Class,CG-83366,Jim Mitchum,Consumer,United States,Norfolk,Virginia,52159,East,FUR-BOO-75871,Furniture,Bookcases,Bush Westfield Collection Bookcases,348.57,2,0.15,-52.51
1231,CA-2022-000624,6/18/2022,6/24/2022,Standard Class,CG-83366,Jim Mitchum,Consumer,United States,Norfolk,Virginia,38302,East,OFF-PAP-25608,Office Supplies,Paper,Hammermill CopyPlus Copy Paper,40.83,1,0.1,6.77
1232,CA-2022-000625,5/26/2022,5/26/2022,Same Day,CG-81825,Phillina Ober,Home Office,United States,Jacksonville,Florida,11164,South,OFF-PAP-30886,Office Supplies,Paper,Xerox 4200 Series Multi-Use Copy Paper,121.47,3,0.15,12.92
1233,CA-2022-000625,5/26/2022,5/26/2022,Same Day,CG-81825,Phillina Ober,Home Office,United States,Jacksonville,Florida,58140,South,FUR-TAB-57088,Furniture,Tables,Bevis Steel Folding Table,916,1,0.2,-225.86
1234,CA-2022-000626,1/29/2022,1/31/2022,First Class,CG-21874,Fred Hopkins,Home Office,United States,New York City,New York,21324,East,TEC-MAC-59614,Technology,Machines,Hewlett-Packard LaserJet 3310 Copier,1663.43,1,0.05,-8.45
1235,CA-2022-000626,1/29/2022,1/31/2022,First Class,CG-21874,Fred Hopkins,Home Office,United States,New York City,New York,17066,East,TEC-MAC-67492,Technology,Machines,Hewlett-Packard LaserJet 3310 Copier,3401.2,3,0.05,-262.68
1236,CA-2022-000627,5/11/2022,5/14/2022,First Class,CG-33335,Harold Pawlan,Consumer,United States,Tucson,Arizona,94067,West,FUR-FUR-91842,Furniture,Furnishings,Seth Thomas 6" Globe Clock,329.08,4,0.15,21.35
1237,CA-2022-000627,5/11/2022,5/14/2022,First Class,CG-33335,Harold Pawlan,Consumer,United States,Tucson,Arizona,90748,West,FUR-TAB-16335,Furniture,Tables,Harmonics Envision Training Table,3829.63,4,0.3,-1636.78
1238,CA-2022-000628,9/9/2022,9/13/2022,Second Class,CG-26173,Keith Dawkins,Consumer,United States,Virginia Beach,Virginia,58867,East,TEC-MAC-13095,Technology,Machines,Brother Fax Machine 775,7320.06,7,0.15,-325.32
1239,CA-2022-000628,9/9/2022,9/13/2022,Second Class,CG-26173,Keith Dawkins,Consumer,United States,Virginia Beach,Virginia,69933,East,OFF-ENV-90958,Office Supplies,Envelopes,Jiffy Kraft Padded Mailers,92.7,4,0.05,20.6
1240,CA-2022-000628,9/9/2022,9/13/2022,Second Class,CG-26173,Keith Dawkins,Consumer,United States,Virginia Beach,Virginia,92460,East,TEC-MAC-69425,Technology,Machines,Brother Fax Machine 775,830.57,1,0.15,-80.72
1241,CA-2022-000629,10/18/2022,10/22/2022,Second Class,CG-27549,Darrin Van Huff,Home Office,United States,Eugene,Oregon,13565,West,TEC-PHO-46613,Technology,Phones,Apple iPhone SE (2nd Generation),3305.33,7,0.05,261.92
1242,CA-2022-000629,10/18/2022,10/22/2022,Second Class,CG-27549,Darrin Van Huff,Home Office,United States,Eugene,Oregon,61932,West,OFF-STO-16571,Office Supplies,Storage,3M Hangers with Command Adhesive,68.02,1,0.15,0.59
1243,CA-2022-000629,10/18/2022,10/22/2022,Second Class,CG-27549,Darrin Van Huff,Home Office,United States,Eugene,Oregon,68534,West,FUR-CHA-63984,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,1053.49,3,0.1,-47.17
1244,CA-2022-000630,11/20/2022,11/20/2022,Same Day,CG-42499,Brosina Hoffman,Corporate,United States,Columbus,Ohio,29842,Central,FUR-BOO-28845,Furniture,Bookcases,Bush Westfield Collection Bookcases,2767.25,7,0.15,-348.77
1245,CA-2022-000630,11/20/2022,11/20/2022,Same Day,CG-42499,Brosina Hoffman,Corporate,United States,Columbus,Ohio,34951,Central,TEC-COP-20943,Technology,Copiers,Canon imageCLASS D320 Copier,3805.71,2,0.1,830.95
1246,CA-2022-000631,5/19/2022,5/22/2022,First Class,CG-90054,Randall Shilling,Corporate,United States,Greensboro,North Carolina,83725,South,OFF-APP-48559,Office Supplies,Appliances,Holmes Replacement Filter for Air Purifier,1137.18,7,0,183.53
1247,CA-2022-000631,5/19/2022,5/22/2022,First Class,CG-90054,Randall Shilling,Corporate,United States,Greensboro,North Carolina,84960,South,TEC-COP-13827,Technology,Copiers,Xerox WorkCentre 3220 Multifunction Laser Printer,4011.27,1,0.2,283.79
1248,CA-2022-000631,5/19/2022,5/22/2022,First Class,CG-90054,Randall Shilling,Corporate,United States,Greensboro,North Carolina,91877,South,TEC-ACC-35908,Technology,Accessories,Logitech MK550 Wireless Wave Keyboard and Mouse Bundle,374.62,5,0.1,66.91
1249,CA-2022-000632,5/26/2022,5/29/2022,First Class,CG-89897,Ken Black,Corporate,United States,Reno,Nevada,30265,West,TEC-COP-10885,Technology,Copiers,Xerox WorkCentre 3220 Multifunction Laser Printer,15046.19,4,0.2,1508.93
1250,CA-2022-000633,10/16/2022,10/19/2022,First Class,CG-43321,Keith Dawkins,Corporate,United States,Hartford,Connecticut,44721,East,FUR-TAB-27142,Furniture,Tables,Global Adaptabilities Collection Flip Top Table,609.11,1,0.45,-431.67
1251,CA-2022-000634,4/6/2022,4/10/2022,Second Class,CG-12424,Susan Vittorino,Consumer,United States,St. Paul,Minnesota,64069,Central,TEC-COP-76697,Technology,Copiers,Hewlett Packard LaserJet 1010,16305.69,7,0.15,3067.37
1252,CA-2022-000634,4/6/2022,4/10/2022,Second Class,CG-12424,Susan Vittorino,Consumer,United States,St. Paul,Minnesota,88800,Central,OFF-SUP-35128,Office Supplies,Supplies,Fiskars Folding Scissors,230.53,5,0.15,-22.59
1253,CA-2022-000635,8/1/2022,8/1/2022,Same Day,CG-66401,Sean O'Donnell,Corporate,United States,San Diego,California,19171,West,TEC-COP-31713,Technology,Copiers,Canon imageCLASS D320 Copier,16851.04,6,0.05,4586.85
1254,CA-2022-000635,8/1/2022,8/1/2022,Same Day,CG-66401,Sean O'Donnell,Corporate,United States,San Diego,California,86203,West,TEC-PHO-43031,Technology,Phones,GE 30524EE4 Dect 6.0 Cordless Phone,330.47,1,0.15,10.72
1255,CA-2022-000635,8/1/2022,8/1/2022,Same Day,CG-66401,Sean O'Donnell,Corporate,United States,San Diego,California,55249,West,FUR-TAB-71270,Furniture,Tables,Chromcraft Bull-Nose Wood 48"x 24" Rectangular Table,1456.27,3,0.45,-942.31
1256,CA-2022-000636,12/30/2022,1/2/2023,First Class,CG-26753,Alejandro Grove,Consumer,United States,Atlanta,Georgia,75208,South,TEC-MAC-97114,Technology,Machines,Hewlett-Packard LaserJet 3310 Copier,8987.11,7,0.1,-449.67
1257,CA-2022-000636,12/30/2022,1/2/2023,First Class,CG-26753,Alejandro Grove,Consumer,United States,Atlanta,Georgia,84135,South,TEC-MAC-48445,Technology,Machines,Brother Fax Machine 775,916.1,1,0.05,-70.89
1258,CA-2022-000637,4/5/2022,4/8/2022,First Class,CG-63173,Maria Bertelson,Consumer,United States,Jersey City,New Jersey,90574,East,OFF-STO-94459,Office Supplies,Storage,Iris 3-Drawer Cabinet,249.19,4,0.15,-16.15
1259,CA-2022-000637,4/5/2022,4/8/2022,First Class,CG-63173,Maria Bertelson,Consumer,United States,Jersey City,New Jersey,85583,East,FUR-FUR-85251,Furniture,Furnishings,Seth Thomas 6" Globe Clock,267.37,3,0,33.99
1260,CA-2022-000637,4/5/2022,4/8/2022,First Class,CG-63173,Maria Bertelson,Consumer,United States,Jersey City,New Jersey,18148,East,OFF-STO-83063,Office Supplies,Storage,Iris 3-Drawer Cabinet,351.31,5,0.05,4.25
1261,CA-2022-000638,12/18/2022,12/23/2022,Standard Class,CG-58482,Rick Bensley,Corporate,United States,Columbus,Ohio,28005,Central,TEC-COP-74972,Technology,Copiers,Sharp Wireless All-In-One Inkjet Printer,8715.83,4,0.05,1861.9
1262,CA-2022-000638,12/18/2022,12/23/2022,Standard Class,CG-58482,Rick Bensley,Corporate,United States,Columbus,Ohio,95531,Central,TEC-PHO-92407,Technology,Phones,GE 30524EE4 Dect 6.0 Cordless Phone,1886.32,3,0.15,-6.31
1263,CA-2022-000639,6/29/2022,7/1/2022,First Class,CG-16141,Zuschuss Donatelli,Consumer,United States,Seattle,Washington,70191,West,TEC-ACC-88749,Technology,Accessories,Kensington Spin Drive Portable USB Drive,263.34,2,0.1,44.22
1264,CA-2022-000640,12/16/2022,12/22/2022,Standard Class,CG-71733,Sean O'Donnell,Home Office,United States,Henderson,Nevada,47874,West,OFF-ENV-16840,Office Supplies,Envelopes,Jiffy Kraft Padded Mailers,15.87,1,0,4.05
1265,CA-2022-000641,1/24/2022,1/25/2022,Same Day,CG-10191,Ken Black,Consumer,United States,Kansas City,Missouri,65521,Central,OFF-STO-34722,Office Supplies,Storage,Iris 3-Drawer Cabinet,109.73,2,0.1,5.48
1266,CA-2022-000641,1/24/2022,1/25/2022,Same Day,CG-10191,Ken Black,Consumer,United States,Kansas City,Missouri,99176,Central,TEC-PHO-64262,Technology,Phones,GE 30524EE4 Dect 6.0 Cordless Phone,605.26,1,0.1,43.79
1267,CA-2022-000641,1/24/2022,1/25/2022,Same Day,CG-10191,Ken Black,Consumer,United States,Kansas City,Missouri,50666,Central,TEC-PHO-68176,Technology,Phones,Cisco SPA 501G IP Phone,587.47,1,0.1,22.87
1268,CA-2022-000642,2/19/2022,2/22/2022,Second Class,CG-11764,Nora Preis,Consumer,United States,Tucson,Arizona,63946,West,TEC-MAC-22498,Technology,Machines,Hewlett-Packard LaserJet 3310 Copier,1722.75,2,0.1,17.17
1269,CA-2022-000642,2/19/2022,2/22/2022,Second Class,CG-11764,Nora Preis,Consumer,United States,Tucson,Arizona,16262,West,TEC-MAC-59503,Technology,Machines,Xerox WorkCentre 6505DN,11726.4,7,0.05,205.35
1270,CA-2022-000642,2/19/2022,2/22/2022,Second Class,CG-11764,Nora Preis,Consumer,United States,Tucson,Arizona,33245,West,TEC-PHO-92612,Technology,Phones,Cisco SPA 501G IP Phone,2175.01,4,0.15,172.67
1271,CA-2022-000643,12/1/2022,12/4/2022,First Class,CG-69101,Irene Maddox,Home Office,United States,Charlotte,North Carolina,85941,South,OFF-PAP-69302,Office Supplies,Paper,Xerox 1967,214.04,6,0.05,47.26
1272,CA-2022-000644,1/26/2022,1/29/2022,Second Class,CG-13874,Randall Shilling,Corporate,United States,Albany,New York,78054,East,TEC-ACC-58180,Technology,Accessories,Verbatim 25 GB 6x Blu-Ray Single Discs,455.15,5,0,118.23
1273,CA-2022-000644,1/26/2022,1/29/2022,Second Class,CG-13874,Randall Shilling,Corporate,United States,Albany,New York,51837,East,TEC-ACC-38569,Technology,Accessories,Plantronics CS50 Wireless Headset System,222.92,2,0.05,37.79
1274,CA-2022-000645,2/10/2022,2/14/2022,Second Class,CG-12681,Eric Hoffmann,Consumer,United States,Houston,Texas,45915,Central,FUR-TAB-74484,Furniture,Tables,Chromcraft Bull-Nose Wood 48"x 24" Rectangular Table,2756.13,3,0.2,-698.88
1275,CA-2022-000645,2/10/2022,2/14/2022,Second Class,CG-12681,Eric Hoffmann,Consumer,United States,Houston,Texas,57679,Central,FUR-CHA-25385,Furniture,Chairs,Office Star Executive High Back Chair,1383.97,6,0.1,1.5
1276,CA-2022-000646,2/17/2022,2/18/2022,Same Day,CG-60056,Keith Dawkins,Corporate,United States,San Antonio,Texas,74227,Central,OFF-APP-76341,Office Supplies,Appliances,KitchenAid 5-Speed Ultra Power Blender,489,3,0,51.29
1277,CA-2022-000646,2/17/2022,2/18/2022,Same Day,CG-60056,Keith Dawkins,Corporate,United States,San Antonio,Texas,52585,Central,TEC-MAC-33625,Technology,Machines,Hewlett-Packard LaserJet 3310 Copier,6751.92,4,0.2,-1241.58
